TITLE = "Example : Job-27"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             76  -1.390855E-02  -1.014474E-02   2.930869E-03  -1.902864E-03   4.276580E-04   5.869083E-04   9.380227E-06  -7.678316E-05   5.284301E-06  -4.150065E+02  -3.853752E+01  -1.281247E+01   7.576337E-01  -6.201717E+00   4.268089E-01
             77  -6.974832E-03  -9.075590E-03   1.453248E-03  -9.443553E-04   2.839915E-04   2.871224E-04   1.639556E-05  -7.900335E-05  -2.975691E-06  -1.977694E+02   6.559079E-01   1.161661E+00   1.324257E+00  -6.381040E+00  -2.403443E-01
             78  -8.592276E-17  -8.724778E-03  -3.851734E-17  -1.548426E-17   4.140297E-18   4.282772E-18   1.749102E-05  -7.889493E-05  -1.264374E-18  -3.353762E-12  -1.811884E-13  -1.625367E-13   1.412736E+00  -6.372283E+00  -1.020924E-13
             79   6.974832E-03  -9.075590E-03  -1.453248E-03   9.443553E-04  -2.839915E-04  -2.871224E-04   1.639556E-05  -7.900335E-05   2.975691E-06   1.977694E+02  -6.559079E-01  -1.161661E+00   1.324257E+00  -6.381040E+00   2.403443E-01
             80   1.390855E-02  -1.014474E-02  -2.930869E-03   1.902864E-03  -4.276580E-04  -5.869083E-04   9.380227E-06  -7.678316E-05  -5.284301E-06   4.150065E+02   3.853752E+01   1.281247E+01   7.576337E-01  -6.201717E+00  -4.268089E-01
             81  -1.384707E-02  -1.123844E-02   1.463598E-03  -1.937090E-03   4.369728E-04   5.861738E-04  -6.172307E-07  -6.361945E-07   6.195864E-07  -4.236422E+02  -4.013980E+01  -1.603810E+01  -4.985325E-02  -5.138494E-02   5.004352E-02
             82  -6.927630E-03  -1.014601E-02   7.354424E-04  -9.732436E-04   2.909778E-04   2.906497E-04  -2.689798E-06  -4.931201E-06  -4.447094E-06  -2.046621E+02  -4.417049E-01  -4.947080E-01  -2.172529E-01  -3.982893E-01  -3.591883E-01
             83  -1.016126E-16  -9.783551E-03  -4.924336E-17  -1.660860E-17   6.312090E-18   4.394384E-18  -6.168972E-06  -7.206337E-06  -2.209537E-18  -3.383516E-12   3.108624E-13  -1.776357E-15  -4.982631E-01  -5.820503E-01  -1.784762E-13
             84   6.927630E-03  -1.014601E-02  -7.354424E-04   9.732436E-04  -2.909778E-04  -2.906497E-04  -2.689798E-06  -4.931201E-06   4.447094E-06   2.046621E+02   4.417049E-01   4.947080E-01  -2.172529E-01  -3.982893E-01   3.591883E-01
             85   1.384707E-02  -1.123844E-02  -1.463598E-03   1.937090E-03  -4.369728E-04  -5.861738E-04  -6.172307E-07  -6.361945E-07  -6.195864E-07   4.236422E+02   4.013980E+01   1.603810E+01  -4.985325E-02  -5.138494E-02  -5.004352E-02
             86  -1.382386E-02  -1.159469E-02   2.388337E-16  -1.944576E-03   4.419234E-04   5.854393E-04  -5.607451E-06  -2.473336E-19   2.538537E-17  -4.252478E+02  -3.973632E+01  -1.655298E+01  -4.529095E-01  -1.976197E-14   2.050429E-12
             87  -6.901375E-03  -1.048988E-02   8.991627E-17  -9.839100E-04   2.942172E-04   2.941770E-04  -1.101644E-05  -5.099138E-19   7.431867E-18  -2.068576E+02  -3.908651E-01  -3.973691E-01  -8.897893E-01  -4.052314E-14   6.002351E-13
