TITLE = "Example : C3D20_cantilever_beam_matlab"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             85  -1.280713E-01  -5.728508E-01   1.408199E-13  -1.162910E-05   1.179793E-05  -1.481368E-05  -4.868846E-07   3.370531E-16   9.055758E-06  -3.652826E+00   1.315397E-01  -4.167259E+00  -3.932530E-02   2.722350E-11   7.314266E-01
             86  -3.150732E-16  -5.708770E-01   1.385867E-13  -5.814548E-06   5.898964E-06  -7.406840E-06   2.434423E-07  -5.763198E-17   4.527879E-06  -1.826413E+00   6.576987E-02  -2.083629E+00   1.966265E-02  -4.654896E-12   3.657133E-01
             87   1.280713E-01  -5.728508E-01   1.357228E-13   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             88  -1.281333E-01  -5.708555E-01  -4.053220E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             89   2.362704E-14  -5.687880E-01   1.389590E-13   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             90   1.281333E-01  -5.708555E-01   4.053220E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             91  -1.388865E-01  -7.026573E-01   4.388966E-03   9.070203E-06   1.293179E-05  -6.950596E-05  -7.045080E-07  -1.298254E-15   3.376377E-05  -4.290101E+00  -3.666306E+00  -1.698317E+01  -5.690257E-02  -1.048636E-10   2.727073E+00
             92  -2.359740E-14  -7.036954E-01   1.620660E-13   4.535102E-06   6.465897E-06  -3.475298E-05   3.522540E-07  -5.124454E-16   1.688188E-05  -2.145051E+00  -1.833153E+00  -8.491587E+00   2.845129E-02  -4.138801E-11   1.363537E+00
             93   1.388865E-01  -7.026573E-01  -4.388966E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             94  -1.384782E-01  -7.044463E-01   1.649336E-13  -4.535102E-06  -6.465897E-06   3.475298E-05   3.522540E-07  -7.782148E-16   1.688188E-05   2.145051E+00   1.833153E+00   8.491587E+00   2.845129E-02  -6.284661E-11   1.363537E+00
             95  -2.782697E-16  -7.058387E-01   1.627802E-13  -2.267551E-06  -3.232949E-06   1.737649E-05  -1.761270E-07   1.537633E-16   8.440941E-06   1.072525E+00   9.165765E-01   4.245794E+00  -1.422564E-02   1.242337E-11   6.817683E-01
             96   1.384782E-01  -7.044463E-01   1.601429E-13   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             97  -1.388865E-01  -7.026573E-01  -4.388966E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             98   2.376884E-14  -7.036954E-01   1.632264E-13   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
             99   1.388865E-01  -7.026573E-01   4.388966E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
            100  -1.329602E-02  -7.971192E-03   1.830789E-03   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
            101  -6.693048E-03  -6.683123E-03   2.526171E-15   2.186373E-03  -7.506627E-04  -5.739668E-04  -2.109104E-05   1.438344E-05   6.692471E-06   4.575867E+02  -1.685742E+01   1.168578E+01  -1.703507E+00   1.161740E+00   5.405458E-01
            102  -2.064384E-15  -6.169243E-03   2.538771E-15   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
            103  -6.927988E-03  -4.872056E-03   1.980257E-03   2.065750E-03  -7.900317E-04  -6.940640E-04   1.823733E-04  -2.932303E-05  -8.220384E-05   4.041676E+02  -5.715088E+01  -4.164840E+01   1.473015E+01  -2.368399E+00  -6.639541E+00
            104   0.000000E+00   0.000000E+00   0.000000E+00   3.420606E-03   4.922790E-05  -3.642459E-04   1.272653E-03   1.914136E-05  -7.062477E-04   9.288134E+02   3.842062E+02   3.174142E+02   1.027912E+02   1.546033E+00  -5.704308E+01
            105   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
