TITLE = "Example : Job-C3D8-cantilever-beam-rho7800-dyna"
VARIABLES="NODE_ID"       "U1"           "U2"           "U3"          "E11"          "E22"          "E33"          "E12"          "E13"          "E23"          "S11"          "S22"          "S33"          "S12"          "S13"          "S23"
             91  -4.991016E-01  -2.475151E+00   1.568254E-02  -1.006984E-02   1.485714E-03   3.136508E-03   2.517461E-03  -7.841269E-04  -2.884943E-11  -2.286667E+03  -4.200001E+02  -1.533334E+02   2.033334E+02  -6.333333E+01  -2.330146E-06
             92  -9.764476E-16  -2.467722E+00  -7.350338E-15  -6.082993E-17   1.831217E-16   8.740958E-17   2.517460E-03  -7.841270E-04   3.302414E-17   1.571721E-11   5.513812E-11   3.969092E-11   2.033333E+02  -6.333334E+01   2.667334E-12
             93   4.991016E-01  -2.475151E+00  -1.568254E-02   1.006984E-02  -1.485714E-03  -3.136508E-03   2.517461E-03  -7.841269E-04   2.884946E-11   2.286667E+03   4.200001E+02   1.533334E+02   2.033334E+02  -6.333333E+01   2.330149E-06
             94  -4.991016E-01  -2.482992E+00  -2.416838E-14  -1.006984E-02   1.485714E-03   3.136508E-03   2.517460E-03  -1.157386E-16   1.812058E-17  -2.286667E+03  -4.200000E+02  -1.533333E+02   2.033333E+02  -9.354295E-12   1.463585E-12
             95  -1.162142E-15  -2.475564E+00  -7.790081E-15   5.400685E-17   7.616520E-17   2.393965E-17   2.517460E-03  -2.813505E-17  -2.904761E-17   2.747669E-11   3.092282E-11   2.261658E-11   2.033333E+02  -2.261302E-12  -2.346153E-12
             96   4.991016E-01  -2.482992E+00   8.686860E-15   1.006984E-02  -1.485714E-03  -3.136508E-03   2.517460E-03  -2.824347E-17   3.465033E-17   2.286667E+03   4.200000E+02   1.533333E+02   2.033333E+02  -2.295053E-12   2.798681E-12
             97  -4.991016E-01  -2.475151E+00  -1.568254E-02  -1.006984E-02   1.485714E-03   3.136508E-03   2.517461E-03   7.841269E-04   2.884929E-11  -2.286667E+03  -4.200001E+02  -1.533334E+02   2.033334E+02   6.333333E+01   2.330135E-06
             98  -2.352939E-15  -2.467722E+00  -7.587650E-15  -1.274472E-16   4.575333E-17  -4.021738E-17   2.517460E-03   7.841270E-04   5.075958E-17  -3.575451E-11  -7.560175E-12  -2.128786E-11   2.033333E+02   6.333334E+01   4.099812E-12
             99   4.991016E-01  -2.475151E+00   1.568254E-02   1.006984E-02  -1.485714E-03  -3.136508E-03   2.517461E-03   7.841269E-04  -2.884951E-11   2.286667E+03   4.200001E+02   1.533334E+02   2.033334E+02   6.333333E+01  -2.330153E-06

